# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
770,70.403620,13.600105
771,70.573457,13.122761
772,70.614526,12.843201
773,71.137984,13.368212
774,71.272579,13.392652
775,71.384802,13.626355
776,71.142349,13.995930
777,71.063943,13.773816
778,70.721817,13.499391
779,70.532239,12.943622
780,70.453961,13.002130
781,70.057125,12.783825
782,69.755563,12.796252
783,69.718344,13.024406
784,69.949759,13.528881
785,69.490187,13.641563
786,68.904905,13.879942
787,68.668602,14.482406
788,68.152561,14.410426
789,68.108565,13.994678
790,67.697593,14.502981
791,67.468485,15.209605
792,67.239694,14.982049
793,66.955328,14.892139
794,67.066430,14.828820
795,67.317702,14.925834
796,67.625985,14.968986
797,68.133548,15.442270
798,68.334020,15.123256
799,68.239347,14.534083
800,68.279539,14.134751
801,68.425569,14.363409
802,67.850651,14.675601
803,68.008397,14.431832
804,67.986582,13.667399
805,67.653991,13.375568
806,67.721189,13.632190
807,67.781565,14.250080
808,67.813615,14.899741
809,67.890475,15.017800
810,67.930365,14.604876
811,67.809475,14.505410
812,68.084052,14.634999
813,67.722126,15.036858
814,67.262548,14.846742
815,67.175519,14.568229
816,67.481176,15.005009
817,67.886328,15.036233
818,68.525155,15.249922
819,69.072283,15.090569
820,69.010711,15.431871
821,68.862909,15.939541
822,69.066177,15.629919
823,69.241247,15.512760
824,69.639902,15.179340
825,69.683583,15.264398
826,69.070924,14.482566
827,68.700490,14.491452
828,68.714447,14.549322
829,68.312192,14.585858
830,68.323462,14.155433
831,68.157913,14.511285
832,68.125777,14.953293
833,67.581836,14.987205
834,68.052083,15.291156
835,68.319676,15.707758
836,68.279164,15.704137
837,68.515260,15.337727
838,68.308336,15.711140
839,68.269842,15.620065
840,68.923848,15.355123
841,69.232295,15.181228
842,69.360532,14.926746
843,69.033785,14.889285
844,68.588428,14.563449
845,68.674689,14.264862
846,68.670700,14.387220
847,68.385402,14.310549
848,68.479721,14.264027
849,68.965343,13.604936
850,69.180717,13.628753
851,69.207333,13.699502
852,69.237655,13.683667
853,69.458399,13.746886
854,69.694662,13.721975
855,69.975064,13.810771
856,70.306996,13.874823
857,70.090561,13.475051
858,69.973395,13.241333
859,69.873434,13.231707
860,69.846147,13.357866
861,69.600925,13.210287
862,69.396307,13.520326
863,69.534300,13.217208
